city,latitude,longitude,date,weather_code,temperature_max,temperature_min,precipitation_sum,precipitation_probability,wind_speed_max,wind_gusts_max
Tineghir,31.5147,-5.5328,2026-09-20,3,31.6,20.4,0.6000000000000001,12,17.1,32.4
Tineghir,31.5147,-5.5328,2026-09-21,80,29.1,20.4,0.6000000000000001,14,15.5,45.4
Bouknadel,34.1766,-6.6893,2026-09-15,45,26.3,21.0,0.0,0,15.1,26.3
Bouknadel,34.1766,-6.6893,2026-09-16,2,25.4,20.8,0.0,0,18.5,32.0
Bouknadel,34.1766,-6.6893,2026-09-17,3,25.2,19.2,0.0,0,13.0,23.4
Bouknadel,34.1766,-6.6893,2026-09-18,3,25.5,17.6,0.0,5,14.1,25.6
Bouknadel,34.1766,-6.6893,2026-09-19,45,29.8,17.8,0.0,0,16.9,28.8
Bouknadel,34.1766,-6.6893,2026-09-20,1,36.6,22.3,0.0,0,17.3,40.3
Bouknadel,34.1766,-6.6893,2026-09-21,0,33.0,22.0,0.0,0,14.3,33.1
Cabo Bojador,26.1269,-14.4992,2026-09-15,2,33.3,24.4,0.0,0,25.4,43.9
Cabo Bojador,26.1269,-14.4992,2026-09-16,0,28.9,21.9,0.0,0,26.8,48.6
Cabo Bojador,26.1269,-14.4992,2026-09-17,3,25.5,20.7,0.0,0,32.8,58.3
Cabo Bojador,26.1269,-14.4992,2026-09-18,3,24.9,20.2,0.0,0,25.1,47.2
Cabo Bojador,26.1269,-14.4992,2026-09-19,1,25.3,19.2,0.0,0,20.9,41.4
Cabo Bojador,26.1269,-14.4992,2026-09-20,1,26.2,19.2,0.0,0,27.9,51.1
Cabo Bojador,26.1269,-14.4992,2026-09-21,1,26.9,20.1,0.0,8,25.9,46.8
Zagora,30.3316,-5.8376,2026-09-15,3,36.9,26.2,0.0,5,23.1,38.5
Zagora,30.3316,-5.8376,2026-09-16,2,37.2,23.3,0.0,3,11.0,20.2
Zagora,30.3316,-5.8376,2026-09-17,3,34.0,26.3,0.4,13,15.8,42.5
Zagora,30.3316,-5.8376,2026-09-18,3,35.1,22.9,0.0,16,8.9,17.6
Zagora,30.3316,-5.8376,2026-09-19,2,35.5,25.1,0.0,18,14.8,27.0
Zagora,30.3316,-5.8376,2026-09-20,3,36.3,26.2,0.0,4,18.3,31.3
Zagora,30.3316,-5.8376,2026-09-21,3,35.6,25.7,0.30000000000000004,3,16.9,28.4
Azemmour,33.2833,-8.3333,2026-09-15,45,28.8,21.1,0.0,0,17.9,32.8
Azemmour,33.2833,-8.3333,2026-09-16,45,26.3,20.1,0.0,0,18.8,34.2
Azemmour,33.2833,-8.3333,2026-09-17,3,26.5,19.0,0.0,0,15.0,27.7
Azemmour,33.2833,-8.3333,2026-09-18,45,26.4,19.6,0.0,0,18.7,35.3
Azemmour,33.2833,-8.3333,2026-09-19,2,27.4,19.7,0.0,0,19.2,34.9
Azemmour,33.2833,-8.3333,2026-09-20,2,28.7,20.8,0.0,0,15.5,30.2
Azemmour,33.2833,-8.3333,2026-09-21,45,27.5,20.3,0.0,0,16.8,33.1
El Hajeb,33.6928,-5.3711,2026-09-15,1,32.1,21.6,0.0,0,20.9,43.2
El Hajeb,33.6928,-5.3711,2026-09-16,2,28.5,17.9,0.0,0,19.2,40.3
El Hajeb,33.6928,-5.3711,2026-09-17,3,25.9,16.0,0.0,11,17.6,38.2
El Hajeb,33.6928,-5.3711,2026-09-18,3,27.3,15.6,0.0,23,15.2,31.0
El Hajeb,33.6928,-5.3711,2026-09-19,2,30.3,17.5,0.0,10,19.3,41.8
El Hajeb,33.6928,-5.3711,2026-09-20,2,32.1,21.7,0.0,9,18.8,40.0
El Hajeb,33.6928,-5.3711,2026-09-21,0,31.2,19.0,0.0,10,17.4,33.1
Jerada,34.31,-2.16,2026-09-15,3,30.7,19.2,0.0,0,18.6,34.9
Jerada,34.31,-2.16,2026-09-16,0,29.1,18.0,0.0,0,23.5,44.3
Jerada,34.31,-2.16,2026-09-17,3,28.8,17.2,0.1,15,19.9,45.7
Jerada,34.31,-2.16,2026-09-18,3,25.8,17.0,0.0,20,18.4,41.8
Jerada,34.31,-2.16,2026-09-19,2,26.9,15.7,0.0,25,20.6,63.4
Jerada,34.31,-2.16,2026-09-20,2,27.5,17.9,0.30000000000000004,14,20.0,33.1
Jerada,34.31,-2.16,2026-09-21,3,25.4,17.6,0.6000000000000001,15,16.1,31.3
El Aïoun,34.5726,-2.5127,2026-09-15,3,32.0,16.8,0.0,0,14.0,24.1
El Aïoun,34.5726,-2.5127,2026-09-16,0,32.1,15.7,0.0,0,22.5,38.5
El Aïoun,34.5726,-2.5127,2026-09-17,3,29.6,16.2,0.1,8,18.8,31.3
El Aïoun,34.5726,-2.5127,2026-09-18,45,28.1,18.2,0.0,13,18.1,33.1
El Aïoun,34.5726,-2.5127,2026-09-19,2,29.3,17.2,0.0,15,23.5,41.4
El Aïoun,34.5726,-2.5127,2026-09-20,2,28.9,17.9,0.0,8,21.7,39.2
El Aïoun,34.5726,-2.5127,2026-09-21,3,29.5,18.5,0.0,8,20.9,36.0
Tameslouht,31.5,-8.1,2026-09-15,3,36.6,25.5,0.0,8,18.0,32.8
Tameslouht,31.5,-8.1,2026-09-16,1,34.0,21.4,0.0,0,18.8,31.3
Tameslouht,31.5,-8.1,2026-09-17,2,29.6,18.2,0.0,0,13.3,22.7
Tameslouht,31.5,-8.1,2026-09-18,2,31.1,18.7,0.0,8,11.2,20.9
Tameslouht,31.5,-8.1,2026-09-19,2,35.6,20.7,0.0,2,11.3,20.5
Tameslouht,31.5,-8.1,2026-09-20,3,38.2,23.5,0.0,3,14.5,40.3
Tameslouht,31.5,-8.1,2026-09-21,2,33.5,23.9,0.30000000000000004,5,17.9,32.0
Sidi Yahia El Gharb,34.3058,-6.3058,2026-09-15,45,31.8,20.8,0.0,0,18.6,33.8
Sidi Yahia El Gharb,34.3058,-6.3058,2026-09-16,3,28.5,20.4,0.0,0,21.6,38.9
Sidi Yahia El Gharb,34.3058,-6.3058,2026-09-17,3,28.0,18.3,0.0,0,16.3,30.2
Sidi Yahia El Gharb,34.3058,-6.3058,2026-09-18,45,29.5,15.8,0.0,5,18.0,33.1
Sidi Yahia El Gharb,34.3058,-6.3058,2026-09-19,45,36.3,16.9,0.0,2,15.3,26.6
Sidi Yahia El Gharb,34.3058,-6.3058,2026-09-20,1,38.1,22.8,0.0,3,23.1,45.0
Sidi Yahia El Gharb,34.3058,-6.3058,2026-09-21,0,37.1,23.2,0.0,0,18.8,34.9
Chichaoua,31.5333,-8.7667,2026-09-15,3,38.1,25.2,0.0,5,23.7,38.9
Chichaoua,31.5333,-8.7667,2026-09-16,0,34.7,22.0,0.0,0,23.1,37.4
Chichaoua,31.5333,-8.7667,2026-09-17,3,30.0,18.2,0.0,0,21.0,33.1
Chichaoua,31.5333,-8.7667,2026-09-18,1,31.6,18.4,0.0,5,17.1,28.1
Chichaoua,31.5333,-8.7667,2026-09-19,2,35.2,19.4,0.0,3,18.6,31.7
Chichaoua,31.5333,-8.7667,2026-09-20,3,36.3,23.6,0.0,3,23.3,38.5
Chichaoua,31.5333,-8.7667,2026-09-21,2,34.5,23.4,0.0,5,18.1,30.6
Al ’Attawia,31.83,-7.31,2026-09-15,3,36.4,24.7,0.0,5,22.1,40.7
Al ’Attawia,31.83,-7.31,2026-09-16,0,32.8,19.1,0.0,0,17.0,31.3
Al ’Attawia,31.83,-7.31,2026-09-17,45,29.1,17.2,0.0,5,13.9,26.3
Al ’Attawia,31.83,-7.31,2026-09-18,3,30.2,17.6,0.0,10,13.0,25.2
Al ’Attawia,31.83,-7.31,2026-09-19,3,34.8,19.4,0.0,8,14.9,27.0
Al ’Attawia,31.83,-7.31,2026-09-20,3,37.0,22.3,0.30000000000000004,2,11.7,24.5
Al ’Attawia,31.83,-7.31,2026-09-21,3,35.0,20.2,0.9,8,9.7,20.9
Tabount,30.9014,-6.9217,2026-09-15,3,32.5,22.5,0.0,8,21.8,38.2
Tabount,30.9014,-6.9217,2026-09-16,1,33.5,19.3,0.0,3,23.7,37.8
Tabount,30.9014,-6.9217,2026-09-17,80,32.5,20.2,0.8,25,18.5,30.6
Tabount,30.9014,-6.9217,2026-09-18,2,31.9,19.0,0.0,23,19.4,32.8
Tabount,30.9014,-6.9217,2026-09-19,2,32.7,20.9,0.0,18,9.6,17.3
Tabount,30.9014,-6.9217,2026-09-20,3,33.7,22.8,0.0,9,25.0,46.4
Tabount,30.9014,-6.9217,2026-09-21,80,31.3,20.4,0.6000000000000001,5,17.7,34.6
Zaïo,34.9396,-2.7334,2026-09-15,3,30.0,18.6,0.0,0,10.3,23.4
Zaïo,34.9396,-2.7334,2026-09-16,2,33.2,19.8,0.0,0,14.7,28.4
Zaïo,34.9396,-2.7334,2026-09-17,3,27.1,19.6,0.0,1,17.1,32.4
Zaïo,34.9396,-2.7334,2026-09-18,45,27.4,20.2,0.0,6,15.5,31.3
Zaïo,34.9396,-2.7334,2026-09-19,45,27.6,19.7,0.0,10,27.1,57.2
Zaïo,34.9396,-2.7334,2026-09-20,45,26.9,20.1,0.0,8,30.4,55.1
Zaïo,34.9396,-2.7334,2026-09-21,3,27.1,20.9,0.0,5,23.6,42.5
Aguelmous,33.1324,-5.8366,2026-09-15,3,32.6,19.4,0.0,0,21.9,43.2
Aguelmous,33.1324,-5.8366,2026-09-16,1,29.1,16.4,0.0,0,17.3,34.6
Aguelmous,33.1324,-5.8366,2026-09-17,3,29.0,15.9,0.0,10,19.1,37.4
Aguelmous,33.1324,-5.8366,2026-09-18,3,29.1,14.9,0.0,20,16.0,34.6
Aguelmous,33.1324,-5.8366,2026-09-19,3,31.8,17.2,0.0,8,18.0,35.3
Aguelmous,33.1324,-5.8366,2026-09-20,3,32.4,19.6,0.0,5,19.5,38.5
Aguelmous,33.1324,-5.8366,2026-09-21,2,32.4,20.1,0.0,5,24.3,47.9
Asilah,35.4667,-6.0333,2026-09-15,0,31.8,21.3,0.0,0,18.9,34.6
Asilah,35.4667,-6.0333,2026-09-16,3,24.9,19.6,0.0,0,19.2,35.3
Asilah,35.4667,-6.0333,2026-09-17,3,24.4,18.8,0.0,1,14.5,27.7
Asilah,35.4667,-6.0333,2026-09-18,45,26.6,16.9,0.0,5,23.2,40.3
Asilah,35.4667,-6.0333,2026-09-19,1,29.4,22.1,0.0,0,37.0,68.4
Asilah,35.4667,-6.0333,2026-09-20,0,33.7,23.4,0.0,2,27.7,52.6
Asilah,35.4667,-6.0333,2026-09-21,2,33.8,24.4,0.0,0,23.0,44.3
Imzouren,35.1464,-3.8506,2026-09-15,45,27.1,19.8,0.0,0,11.9,21.6
Imzouren,35.1464,-3.8506,2026-09-16,3,29.9,20.9,0.0,0,12.3,25.6
Imzouren,35.1464,-3.8506,2026-09-17,45,26.0,19.3,0.0,5,17.1,31.0
Imzouren,35.1464,-3.8506,2026-09-18,45,26.3,18.6,0.0,10,15.5,30.6
Imzouren,35.1464,-3.8506,2026-09-19,2,29.3,18.7,0.0,10,24.2,44.3
Imzouren,35.1464,-3.8506,2026-09-20,1,28.9,21.0,0.0,4,22.2,45.7
Imzouren,35.1464,-3.8506,2026-09-21,3,28.1,21.9,0.0,3,18.7,36.0
Mediouna,33.4556,-7.5208,2026-09-15,45,33.6,20.8,0.0,0,18.5,32.8
Mediouna,33.4556,-7.5208,2026-09-16,45,28.0,19.3,0.0,0,18.0,33.1
Mediouna,33.4556,-7.5208,2026-09-17,3,27.6,18.7,0.0,0,16.6,30.6
Mediouna,33.4556,-7.5208,2026-09-18,45,28.9,16.6,0.0,3,17.8,32.8
Mediouna,33.4556,-7.5208,2026-09-19,45,31.3,17.4,0.0,0,15.8,29.5
Mediouna,33.4556,-7.5208,2026-09-20,2,30.7,20.8,0.0,0,11.6,29.9
Mediouna,33.4556,-7.5208,2026-09-21,2,29.3,20.5,0.0,0,13.6,36.0
Demnat,31.7311,-7.0361,2026-09-15,3,33.5,22.0,0.0,8,20.8,44.3
Demnat,31.7311,-7.0361,2026-09-16,0,29.8,17.5,0.0,0,17.8,33.8
Demnat,31.7311,-7.0361,2026-09-17,45,26.4,15.6,0.0,13,14.4,28.4
Demnat,31.7311,-7.0361,2026-09-18,3,27.6,15.4,0.0,15,12.7,25.6
Demnat,31.7311,-7.0361,2026-09-19,3,32.1,18.5,0.0,10,14.1,28.4
Demnat,31.7311,-7.0361,2026-09-20,80,34.1,22.1,0.30000000000000004,5,15.0,28.4
Demnat,31.7311,-7.0361,2026-09-21,3,32.4,19.9,0.6000000000000001,7,12.7,24.1
Aïn Taoujdat,33.9333,-5.2167,2026-09-15,2,34.0,22.3,0.0,0,19.3,38.9
Aïn Taoujdat,33.9333,-5.2167,2026-09-16,1,30.8,20.3,0.0,0,19.2,40.7
Aïn Taoujdat,33.9333,-5.2167,2026-09-17,3,28.3,18.2,0.0,5,14.4,28.4
Aïn Taoujdat,33.9333,-5.2167,2026-09-18,3,30.2,17.0,0.0,13,12.8,24.8
Aïn Taoujdat,33.9333,-5.2167,2026-09-19,1,33.3,18.9,0.0,5,16.8,32.0
Aïn Taoujdat,33.9333,-5.2167,2026-09-20,2,34.8,20.5,0.0,1,22.9,41.8
Aïn Taoujdat,33.9333,-5.2167,2026-09-21,0,34.2,19.8,0.0,0,13.7,24.8
Sidi Smai’il,32.8167,-8.5,2026-09-15,3,35.4,21.5,0.0,0,23.6,41.0
Sidi Smai’il,32.8167,-8.5,2026-09-16,2,28.7,19.4,0.0,0,20.9,36.4
Sidi Smai’il,32.8167,-8.5,2026-09-17,3,27.8,18.4,0.0,0,17.9,31.0
Sidi Smai’il,32.8167,-8.5,2026-09-18,45,29.5,18.4,0.0,0,21.2,37.8
Sidi Smai’il,32.8167,-8.5,2026-09-19,2,32.2,17.6,0.0,0,16.9,30.6
Sidi Smai’il,32.8167,-8.5,2026-09-20,2,35.2,21.0,0.0,0,19.0,34.6
Sidi Smai’il,32.8167,-8.5,2026-09-21,45,30.1,19.5,0.0,3,17.4,31.7
Moulay Bousselham,34.8786,-6.2933,2026-09-15,45,27.5,19.4,0.0,0,25.7,43.2
Moulay Bousselham,34.8786,-6.2933,2026-09-16,45,25.6,19.4,0.0,0,17.0,28.1
Moulay Bousselham,34.8786,-6.2933,2026-09-17,3,25.1,18.7,0.0,0,17.6,29.2
Moulay Bousselham,34.8786,-6.2933,2026-09-18,45,25.8,17.7,0.0,5,18.7,31.3
Moulay Bousselham,34.8786,-6.2933,2026-09-19,1,30.7,18.2,0.0,5,15.3,27.0
Moulay Bousselham,34.8786,-6.2933,2026-09-20,1,37.3,19.8,0.0,1,13.0,25.2
Moulay Bousselham,34.8786,-6.2933,2026-09-21,1,34.0,19.5,0.0,0,18.9,33.8
Mechraa Bel Ksiri,34.56,-5.95,2026-09-15,45,34.8,20.8,0.0,0,20.2,36.7
Mechraa Bel Ksiri,34.56,-5.95,2026-09-16,2,30.0,19.6,0.0,0,19.9,37.1
Mechraa Bel Ksiri,34.56,-5.95,2026-09-17,3,29.7,18.8,0.0,0,17.8,33.1
Mechraa Bel Ksiri,34.56,-5.95,2026-09-18,45,31.9,16.0,0.0,8,15.8,33.5
Mechraa Bel Ksiri,34.56,-5.95,2026-09-19,45,36.6,18.3,0.0,2,18.4,32.4
Mechraa Bel Ksiri,34.56,-5.95,2026-09-20,0,38.3,24.1,0.0,3,24.6,47.5
Mechraa Bel Ksiri,34.56,-5.95,2026-09-21,1,37.0,23.9,0.0,0,20.9,39.6
Souk et Tnine Jorf el Mellah,34.4945,-5.5047,2026-09-15,0,35.9,22.4,0.0,0,19.6,37.8
Souk et Tnine Jorf el Mellah,34.4945,-5.5047,2026-09-16,2,31.5,19.6,0.0,0,19.8,37.4
Souk et Tnine Jorf el Mellah,34.4945,-5.5047,2026-09-17,3,30.7,19.4,0.0,1,15.7,28.4
Souk et Tnine Jorf el Mellah,34.4945,-5.5047,2026-09-18,45,32.3,16.9,0.0,5,14.3,27.0
Souk et Tnine Jorf el Mellah,34.4945,-5.5047,2026-09-19,1,36.4,20.3,0.0,3,24.7,46.8
Souk et Tnine Jorf el Mellah,34.4945,-5.5047,2026-09-20,0,37.6,24.4,0.0,0,25.8,48.2
Souk et Tnine Jorf el Mellah,34.4945,-5.5047,2026-09-21,1,36.5,24.0,0.0,0,20.2,37.8
Zeghanghane,35.1575,-3.0017,2026-09-15,45,28.3,19.7,0.0,0,12.1,24.1
Zeghanghane,35.1575,-3.0017,2026-09-16,1,32.0,19.0,0.0,3,9.0,20.5
Zeghanghane,35.1575,-3.0017,2026-09-17,3,26.9,18.8,0.0,5,16.6,33.1
Zeghanghane,35.1575,-3.0017,2026-09-18,3,26.0,21.1,0.30000000000000004,8,17.9,34.9
Zeghanghane,35.1575,-3.0017,2026-09-19,2,25.8,21.5,0.0,15,26.7,54.0
Zeghanghane,35.1575,-3.0017,2026-09-20,2,26.1,22.0,0.0,13,27.4,50.0
Zeghanghane,35.1575,-3.0017,2026-09-21,3,26.0,22.2,0.0,5,24.0,44.6
Oulad Barhil,30.6408,-8.475,2026-09-15,3,39.5,25.4,0.0,13,20.9,36.4
Oulad Barhil,30.6408,-8.475,2026-09-16,1,36.3,22.1,0.0,3,26.2,47.5
Oulad Barhil,30.6408,-8.475,2026-09-17,3,29.7,18.1,0.0,3,30.5,53.6
Oulad Barhil,30.6408,-8.475,2026-09-18,3,31.2,17.8,0.0,5,26.4,49.3
Oulad Barhil,30.6408,-8.475,2026-09-19,3,37.6,20.7,0.0,3,26.2,46.4
Oulad Barhil,30.6408,-8.475,2026-09-20,2,38.7,23.4,0.0,2,19.5,34.9
Oulad Barhil,30.6408,-8.475,2026-09-21,1,36.3,21.3,0.0,0,25.4,45.7
Bir Jdid,33.3737,-8.0002,2026-09-15,45,29.7,20.8,0.0,0,17.3,33.1
Bir Jdid,33.3737,-8.0002,2026-09-16,45,26.2,20.1,0.0,0,18.6,35.6
Bir Jdid,33.3737,-8.0002,2026-09-17,3,26.4,18.5,0.0,0,17.3,33.1
Bir Jdid,33.3737,-8.0002,2026-09-18,45,26.7,19.5,0.0,0,19.9,38.5
Bir Jdid,33.3737,-8.0002,2026-09-19,45,28.2,18.9,0.0,0,18.3,35.3
Bir Jdid,33.3737,-8.0002,2026-09-20,2,31.3,20.8,0.0,0,15.5,30.2
Bir Jdid,33.3737,-8.0002,2026-09-21,45,29.5,20.0,0.0,0,19.2,36.7
Bou Arfa,32.531,-1.9631,2026-09-15,3,32.3,20.1,0.0,13,17.0,33.8
Bou Arfa,32.531,-1.9631,2026-09-16,3,29.2,19.2,0.0,0,18.9,29.5
Bou Arfa,32.531,-1.9631,2026-09-17,3,29.4,17.6,0.30000000000000004,15,22.3,37.1
Bou Arfa,32.531,-1.9631,2026-09-18,3,29.2,18.4,0.1,35,10.0,25.2
Bou Arfa,32.531,-1.9631,2026-09-19,3,28.4,18.9,0.0,22,18.9,31.7
Bou Arfa,32.531,-1.9631,2026-09-20,80,30.8,19.5,2.4,9,15.6,32.0
Bou Arfa,32.531,-1.9631,2026-09-21,95,22.2,19.0,9.7,8,12.4,29.5
Tahannawt,31.3514,-7.9508,2026-09-15,3,32.8,22.5,0.0,5,18.4,38.2
Tahannawt,31.3514,-7.9508,2026-09-16,2,30.6,18.5,0.0,0,15.8,30.2
Tahannawt,31.3514,-7.9508,2026-09-17,3,26.5,15.7,0.0,8,13.3,26.6
Tahannawt,31.3514,-7.9508,2026-09-18,1,28.0,15.4,0.0,13,13.6,26.6
Tahannawt,31.3514,-7.9508,2026-09-19,3,32.2,18.2,0.0,5,13.1,27.0
Tahannawt,31.3514,-7.9508,2026-09-20,3,35.1,21.7,0.0,5,11.9,27.7
Tahannawt,31.3514,-7.9508,2026-09-21,3,31.4,20.3,0.30000000000000004,9,15.3,28.8
Arfoud,31.4361,-4.2328,2026-09-15,3,36.8,25.8,0.0,10,32.7,83.2
Arfoud,31.4361,-4.2328,2026-09-16,2,34.7,21.8,0.0,3,13.0,22.0
Arfoud,31.4361,-4.2328,2026-09-17,80,32.7,23.4,0.30000000000000004,17,23.6,38.5
Arfoud,31.4361,-4.2328,2026-09-18,3,33.6,20.6,0.0,27,11.8,17.6
Arfoud,31.4361,-4.2328,2026-09-19,3,33.6,23.0,0.0,30,21.0,33.1
Arfoud,31.4361,-4.2328,2026-09-20,3,35.4,24.0,0.0,10,16.5,25.6
Arfoud,31.4361,-4.2328,2026-09-21,3,32.1,23.7,0.9,5,17.7,27.7
Tahla,34.05,-4.42,2026-09-15,3,34.4,21.0,0.0,0,17.4,32.4
Tahla,34.05,-4.42,2026-09-16,1,31.0,20.0,0.0,0,18.0,34.9
Tahla,34.05,-4.42,2026-09-17,3,29.3,17.4,0.0,15,14.2,26.6
Tahla,34.05,-4.42,2026-09-18,3,30.8,17.1,0.0,5,13.8,25.6
Tahla,34.05,-4.42,2026-09-19,2,32.1,19.7,0.0,5,21.3,44.3
Tahla,34.05,-4.42,2026-09-20,1,33.2,22.0,0.0,1,19.9,36.4
Tahla,34.05,-4.42,2026-09-21,0,32.4,22.2,0.0,3,20.0,35.3
Missour,33.05,-3.9908,2026-09-15,3,35.8,20.6,0.0,10,22.0,34.9
Missour,33.05,-3.9908,2026-09-16,1,32.3,19.2,0.0,0,20.1,32.4
Missour,33.05,-3.9908,2026-09-17,80,30.6,17.5,0.5,25,22.4,34.6
Missour,33.05,-3.9908,2026-09-18,3,29.5,16.5,0.0,17,27.5,46.1
Missour,33.05,-3.9908,2026-09-19,80,29.8,17.6,0.9,23,23.5,43.6
Missour,33.05,-3.9908,2026-09-20,3,30.8,18.3,0.0,10,22.7,34.6
Missour,33.05,-3.9908,2026-09-21,3,30.0,18.5,1.2,8,27.0,41.8
Sidi Lmokhtar,31.57,-9.01,2026-09-15,3,38.2,24.8,0.0,5,23.2,38.5
Sidi Lmokhtar,31.57,-9.01,2026-09-16,1,34.3,21.7,0.0,0,23.9,41.4
Sidi Lmokhtar,31.57,-9.01,2026-09-17,3,29.6,17.7,0.0,0,23.4,39.2
Sidi Lmokhtar,31.57,-9.01,2026-09-18,1,31.1,17.8,0.0,3,15.6,27.7
Sidi Lmokhtar,31.57,-9.01,2026-09-19,2,34.9,19.0,0.0,5,13.6,24.5
Sidi Lmokhtar,31.57,-9.01,2026-09-20,2,34.8,23.3,0.0,3,25.0,43.9
Sidi Lmokhtar,31.57,-9.01,2026-09-21,2,32.8,20.9,0.0,3,22.2,36.4
Douar Toulal,33.8951,-5.6021,2026-09-15,2,33.6,21.8,0.0,0,18.4,40.7
Douar Toulal,33.8951,-5.6021,2026-09-16,1,30.3,18.8,0.0,0,18.0,39.2
Douar Toulal,33.8951,-5.6021,2026-09-17,45,28.2,17.6,0.0,3,14.7,33.1
Douar Toulal,33.8951,-5.6021,2026-09-18,2,30.0,16.3,0.0,18,12.9,29.9
Douar Toulal,33.8951,-5.6021,2026-09-19,1,34.1,18.5,0.0,5,12.7,28.4
Douar Toulal,33.8951,-5.6021,2026-09-20,2,35.4,22.2,0.0,1,18.8,35.6
Douar Toulal,33.8951,-5.6021,2026-09-21,0,34.8,20.7,0.0,0,13.7,25.9
Oulad Yaïch,32.4167,-6.3333,2026-09-15,3,38.6,25.5,0.0,3,18.3,35.3
Oulad Yaïch,32.4167,-6.3333,2026-09-16,0,34.7,21.4,0.0,0,12.7,23.0
Oulad Yaïch,32.4167,-6.3333,2026-09-17,3,31.9,17.7,0.0,3,11.1,19.8
Oulad Yaïch,32.4167,-6.3333,2026-09-18,1,33.3,18.8,0.0,5,7.2,14.8
Oulad Yaïch,32.4167,-6.3333,2026-09-19,3,37.4,20.5,0.0,5,8.4,18.0
Oulad Yaïch,32.4167,-6.3333,2026-09-20,2,38.1,26.6,0.30000000000000004,3,16.1,29.5
Oulad Yaïch,32.4167,-6.3333,2026-09-21,80,36.8,28.1,0.9,9,18.6,37.1
Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-15,3,36.0,20.5,0.0,5,19.2,36.0
Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-16,0,31.9,16.9,0.0,0,13.8,25.6
Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-17,3,30.4,16.6,0.0,5,14.4,27.4
Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-18,2,31.5,15.3,0.0,13,10.1,19.4
Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-19,2,35.1,18.4,0.0,4,11.9,22.0
Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-20,2,37.2,23.2,0.0,2,16.9,33.5
Zawyat ech Cheïkh,32.6541,-5.9214,2026-09-21,80,35.4,21.6,0.6000000000000001,0,14.9,29.9
Imi-n-Tanout,31.177,-8.8504,2026-09-15,3,33.2,25.5,0.0,5,26.1,45.0
Imi-n-Tanout,31.177,-8.8504,2026-09-16,1,30.3,20.2,0.0,0,25.0,44.6
Imi-n-Tanout,31.177,-8.8504,2026-09-17,45,25.3,16.5,0.0,0,18.3,31.7
Imi-n-Tanout,31.177,-8.8504,2026-09-18,45,27.0,16.2,0.0,8,18.1,32.8
Imi-n-Tanout,31.177,-8.8504,2026-09-19,1,31.0,19.8,0.0,10,16.8,33.1
Imi-n-Tanout,31.177,-8.8504,2026-09-20,3,33.5,24.2,0.0,4,15.2,29.9
Imi-n-Tanout,31.177,-8.8504,2026-09-21,3,31.2,23.3,0.0,3,19.2,32.4
Sebt Gzoula,32.1219,-9.0889,2026-09-15,3,38.3,24.6,0.0,3,24.1,45.7
Sebt Gzoula,32.1219,-9.0889,2026-09-16,2,31.2,20.7,0.0,0,21.0,39.2
Sebt Gzoula,32.1219,-9.0889,2026-09-17,3,28.3,18.2,0.0,0,18.1,34.6
Sebt Gzoula,32.1219,-9.0889,2026-09-18,2,31.3,18.2,0.0,0,18.9,36.7
Sebt Gzoula,32.1219,-9.0889,2026-09-19,1,33.9,17.9,0.0,0,15.9,30.6
Sebt Gzoula,32.1219,-9.0889,2026-09-20,2,30.6,21.6,0.0,0,18.3,34.6
Sebt Gzoula,32.1219,-9.0889,2026-09-21,45,27.2,18.7,0.0,0,14.8,28.1
Tifariti,26.158,-10.567,2026-09-15,1,37.7,25.6,0.0,8,22.2,41.4
Tifariti,26.158,-10.567,2026-09-16,0,38.5,23.5,0.0,0,37.3,54.4
Tifariti,26.158,-10.567,2026-09-17,1,31.1,17.7,0.0,0,37.5,54.4
Tifariti,26.158,-10.567,2026-09-18,3,29.6,16.8,0.0,0,36.4,53.6
Tifariti,26.158,-10.567,2026-09-19,3,31.7,16.6,0.0,0,24.5,41.8
Tifariti,26.158,-10.567,2026-09-20,0,37.5,18.5,0.0,6,16.0,28.8
Tifariti,26.158,-10.567,2026-09-21,2,38.6,25.5,0.0,20,21.3,37.8
Casablanca,33.5992,-7.62,2026-09-17,3,25.3,19.7,0.0,0,12.8,36.0
Casablanca,33.5992,-7.62,2026-09-18,3,25.0,18.4,0.0,0,12.0,32.8
Casablanca,33.5992,-7.62,2026-09-19,45,26.5,19.4,0.0,0,11.9,31.7
Casablanca,33.5992,-7.62,2026-09-20,45,28.7,21.1,0.0,0,10.2,29.9
Casablanca,33.5992,-7.62,2026-09-21,45,27.9,21.1,0.0,0,10.8,31.3
Casablanca,33.5992,-7.62,2026-09-22,45,29.7,20.9,0.0,0,11.4,29.9
Casablanca,33.5992,-7.62,2026-09-23,45,28.7,20.9,0.0,0,12.3,32.4
Tangier,35.7767,-5.8039000000000005,2026-09-17,3,26.7,17.6,0.0,0,10.6,25.6
Tangier,35.7767,-5.8039000000000005,2026-09-18,3,28.0,18.5,0.0,0,19.2,45.7
Tangier,35.7767,-5.8039000000000005,2026-09-19,2,27.9,22.7,0.0,0,29.7,71.6
Tangier,35.7767,-5.8039000000000005,2026-09-20,2,28.5,24.1,0.0,0,30.6,74.9
